,id,행정동,법정동,geometry,coordinates,centroid,인구수,고령인구수,장애인복지시설수,경로당수,BF인증시설수,무장애산책로,전동휠체어충전소,장애인_실내문화공간,장애인_실외문화공간,경찰서,공공도서관,우체국,의료기관,학교,장애인구수(4유형),전동휠체어충전소_공휴일운영,복지시설밀도,장애등록인원,건물3유형,건물2유형,복지시설수_정규화,장애인구수_정규화,건물3유형_정규화,건물2유형_정규화,총점,총점_정규화
42,55,미천면,미천면,"MULTIPOLYGON (((128.088596096076 35.32113029081788, 128.0886287712958 35.32563853189471, 128.0941297122978 35.32561162517192, 128.0940967317603 35.32110338855573, 128.088596096076 35.32113029081788)))","[[128.08859609607603, 35.321130290817884], [128.08862877129576, 35.32563853189471], [128.09412971229779, 35.325611625171916], [128.09409673176032, 35.321103388555734], [128.08859609607603, 35.321130290817884]]",POINT (128.0913628277077 35.32337097996526),28.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,0,0,1.901639344,0,0,0.0,0.01549646145211154,0.0,0.0,0.06198584580844616,0.003544402789651382
43,56,명석면,명석면,"MULTIPOLYGON (((128.0276496706127 35.25378498351751, 128.0276788897476 35.25829332174522, 128.0331753339336 35.2582692279274, 128.0331458104793 35.25376089369743, 128.0276496706127 35.25378498351751)))","[[128.0276496706127, 35.253784983517505], [128.02767888974762, 35.25829332174522], [128.03317533393357, 35.2582692279274], [128.03314581047928, 35.25376089369743], [128.0276496706127, 35.253784983517505]]",POINT (128.0304124260582 35.25602712752578),43.0,20.0,0,1,0,0,0,0,0,0,0,0,0,0,1.79245283,0,1,1.79245283,0,0,0.14285714285714285,0.013750085591163681,0.0,0.0,0.6264289137932261,0.035819732079294404
44,57,미천면,미천면,"MULTIPOLYGON (((128.1323553669351 35.28935054201327, 128.1323904301072 35.2938587700289, 128.1378891749094 35.29382989482442, 128.1378538069071 35.28932167159768, 128.1323553669351 35.28935054201327)))","[[128.1323553669351, 35.289350542013274], [128.13239043010717, 35.293858770028905], [128.1378891749094, 35.29382989482442], [128.13785380690712, 35.289321671597676], [128.1323553669351, 35.289350542013274]]",POINT (128.1351221945534 35.29159024044667),20.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,0,0,1.901639344,0,0,0.0,0.01549646145211154,0.0,0.0,0.06198584580844616,0.003544402789651382
45,58,상봉동,상봉동,"MULTIPOLYGON (((128.076763618208 35.20396765740371, 128.0767954981973 35.20847599544742, 128.0822885372906 35.20844970290505, 128.0822563537378 35.20394136922667, 128.076763618208 35.20396765740371)))","[[128.07676361820796, 35.20396765740371], [128.07679549819733, 35.208475995447415], [128.08228853729057, 35.20844970290505], [128.08225635373776, 35.20394136922667], [128.07676361820796, 35.20396765740371]]",POINT (128.0795260017102 35.20620870201125),14.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,56.55555556,0,0,56.55555556,0,0,0.0,0.8896546014023369,0.0,0.0,3.5586184056093475,0.2034847930142765
46,59,이반성면,이반성면,"MULTIPOLYGON (((128.3510612210893 35.17079149585661, 128.3511082039426 35.17529958888431, 128.3565986802504 35.17526088379077, 128.3565513944021 35.17075279719155, 128.3510612210893 35.17079149585661)))","[[128.35106122108934, 35.170791495856605], [128.35110820394257, 35.17529958888431], [128.35659868025039, 35.17526088379077], [128.35655139440206, 35.170752797191554], [128.35106122108934, 35.170791495856605]]",POINT (128.3538298747023 35.17302621216932),33.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,0,0,1.630952381,0,0,0.0,0.011166978251864973,0.0,0.0,0.04466791300745989,0.002554148828763313
47,60,이반성면,이반성면,"MULTIPOLYGON (((128.3397101988813 35.13480317781542, 128.3397564934268 35.13931131089045, 128.3452445684194 35.13927315420274, 128.3451979714119 35.13476502746805, 128.3397101988813 35.13480317781542)))","[[128.3397101988813, 35.13480317781542], [128.33975649342685, 35.13931131089045], [128.34524456841945, 35.13927315420274], [128.34519797141192, 35.13476502746805], [128.3397101988813, 35.13480317781542]]",POINT (128.3424773078184 35.13703818830527),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,0,0,1.630952381,0,0,0.0,0.011166978251864973,0.0,0.0,0.04466791300745989,0.002554148828763313
48,61,내동면,내동면,"MULTIPOLYGON (((128.0158304248675 35.12308890544431, 128.0158588517054 35.12759734965256, 128.0213465108345 35.12757386848893, 128.0213177816278 35.1230654281833, 128.0158304248675 35.12308890544431)))","[[128.01583042486752, 35.123088905444305], [128.01585885170536, 35.12759734965256], [128.02134651083452, 35.12757386848893], [128.0213177816278, 35.1230654281833], [128.01583042486752, 35.123088905444305]]",POINT (128.0185883921254 35.1253314086463),10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,0,0,1.2125,0,0,0.0,0.004474071679771673,0.0,0.0,0.01789628671908669,0.0010233247242855026
49,64,진성면,진성면,"MULTIPOLYGON (((128.2301539926997 35.15805522832548, 128.2301942822564 35.16256346253071, 128.2356840636369 35.16253024855617, 128.2356434712397 35.15802201986846, 128.2301539926997 35.15805522832548)))","[[128.2301539926997, 35.15805522832548], [128.23019428225638, 35.16256346253071], [128.23568406363688, 35.162530248556166], [128.23564347123968, 35.15802201986846], [128.2301539926997, 35.15805522832548]]",POINT (128.2329189522701 35.16029276054979),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,0,0,1.607594937,0,0,0.0,0.010793389290365192,0.0,0.0,0.04317355716146077,0.00246870030482675
50,65,금곡면,문산읍,"MULTIPOLYGON (((128.1531922837025 35.14496909152613, 128.153228309284 35.14947740881892, 128.1587173014112 35.14944769207628, 128.1586809731646 35.14493937972096, 128.1531922837025 35.14496909152613)))","[[128.1531922837025, 35.14496909152613], [128.15322830928397, 35.149477408818925], [128.1587173014112, 35.14944769207628], [128.15868097316465, 35.14493937972096], [128.1531922837025, 35.14496909152613]]",POINT (128.1559547167221 35.14720841375562),18.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,0,0,4.13253012,0,0,0.0,0.05117828383923932,0.0,0.0,0.2047131353569573,0.011705669231000675
51,66,일반성면,일반성면,"MULTIPOLYGON (((128.2903633639118 35.13964353835605, 128.2904069458753 35.14415172322857, 128.2958954135273 35.14411579713387, 128.2958515290148 35.13960761823076, 128.2903633639118 35.13964353835605)))","[[128.2903633639118, 35.13964353835605], [128.29040694587533, 35.14415172322857], [128.29589541352735, 35.14411579713387], [128.2958515290148, 35.139607618230755], [128.2903633639118, 35.13964353835605]]",POINT (128.2931293128786 35.14187968995244),13.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,3.188679245,0,1,3.188679245,0,0,0.14285714285714285,0.03608192876708713,0.0,0.0,0.7157562864969199,0.040927546369376414
52,68,금곡면,문산읍,"MULTIPOLYGON (((128.2080788072839 35.14466078721486, 128.2081178594348 35.14916905327416, 128.2136067678585 35.14913685030555, 128.2135674130609 35.14462858959678, 128.2080788072839 35.14466078721486)))","[[128.20807880728387, 35.14466078721486], [128.20811785943476, 35.14916905327416], [128.2136067678585, 35.149136850305545], [128.21356741306087, 35.14462858959678], [128.20807880728387, 35.14466078721486]]",POINT (128.2108427117269 35.14689884081733),47.0,24.0,0,2,0,0,0,0,0,0,0,0,0,0,4.13253012,0,2,4.13253012,0,0,0.2857142857142857,0.05117828383923932,0.0,0.0,1.3475702782141001,0.07705520173288537
53,69,집현면,집현면,"MULTIPOLYGON (((128.077306541974 35.28060894314435, 128.0773385425367 35.28511722355302, 128.0828367525343 35.28509085672771, 128.0828044472601 35.28058258069242, 128.077306541974 35.28060894314435)))","[[128.07730654197397, 35.28060894314435], [128.07733854253667, 35.28511722355302], [128.08283675253426, 35.285090856727706], [128.08280444726014, 35.280582580692425], [128.07730654197397, 35.28060894314435]]",POINT (128.0800715709288 35.28284992185356),6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,0,0,2.517241379,0,0,0.0,0.02534266401403581,0.0,0.0,0.10137065605614325,0.005796459359843519
54,70,집현면,집현면,"MULTIPOLYGON (((128.0658406786412 35.21303617624694, 128.0658719653909 35.21754451612131, 128.0713656259121 35.21751871337779, 128.071334035461 35.21301037778692, 128.0658406786412 35.21303617624694)))","[[128.06584067864117, 35.21303617624694], [128.0658719653909, 35.21754451612131], [128.0713656259121, 35.21751871337779], [128.071334035461, 35.21301037778692], [128.06584067864117, 35.21303617624694]]",POINT (128.068603076206 35.21527746665576),43.0,19.0,0,1,0,0,0,0,0,0,0,0,0,0,2.517241379,0,1,2.517241379,0,0,0.14285714285714285,0.02534266401403581,0.0,0.0,0.6727992274847147,0.038471225610785864
55,72,미천면,미천면,"MULTIPOLYGON (((128.1434592812868 35.30281719626042, 128.1434949778891 35.30732540446102, 128.1489946218012 35.30729601472533, 128.148958620169 35.30278781139809, 128.1434592812868 35.30281719626042)))","[[128.1434592812868, 35.30281719626042], [128.1434949778891, 35.30732540446102], [128.14899462180117, 35.30729601472533], [128.148958620169, 35.30278781139809], [128.1434592812868, 35.30281719626042]]",POINT (128.1462268751226 35.30505662755208),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,0,0,1.901639344,0,0,0.0,0.01549646145211154,0.0,0.0,0.06198584580844616,0.003544402789651382
56,73,판문동,판문동,"MULTIPOLYGON (((128.0435668302723 35.16805312566519, 128.0435968354974 35.17256151611321, 128.0490874893651 35.1725367516035, 128.0490571811062 35.16802836526899, 128.0435668302723 35.16805312566519)))","[[128.04356683027234, 35.16805312566519], [128.04359683549737, 35.17256151611321], [128.04908748936506, 35.172536751603495], [128.0490571811062, 35.16802836526899], [128.04356683027234, 35.16805312566519]]",POINT (128.0463270839202 35.17029496040095),691.0,183.0,0,1,0,0,0,0,0,0,0,0,0,2,15.02857143,0,1,15.02857143,0,2,0.14285714285714285,0.2254542344724348,0.0,0.4,2.2732455093183104,0.1299860898839653
57,74,하대동,하대동,"MULTIPOLYGON (((128.1096525426059 35.19478955862938, 128.109686228988 35.19929787664345, 128.1151786171454 35.19927009825687, 128.1151446273444 35.1947617848553, 128.1096525426059 35.19478955862938)))","[[128.1096525426059, 35.19478955862938], [128.10968622898795, 35.19929787664345], [128.1151786171454, 35.19927009825687], [128.11514462734436, 35.1947617848553], [128.1096525426059, 35.19478955862938]]",POINT (128.1124155038642 35.1970298503546),3357.0,550.0,0,3,0,0,0,0,0,0,0,0,0,4,63.45454545,0,3,63.45454545,0,4,0.42857142857142855,1.0,0.0,0.8,7.314285714285715,0.41823700801206204
58,75,명석면,명석면,"MULTIPOLYGON (((127.9890952831789 35.24042150780483, 127.989122353999 35.24492988300758, 127.9946179294047 35.24490754785715, 127.9945905544581 35.24039917636099, 127.9890952831789 35.24042150780483)))","[[127.98909528317891, 35.240421507804825], [127.98912235399898, 35.24492988300758], [127.99461792940465, 35.24490754785715], [127.99459055445814, 35.24039917636099], [127.98909528317891, 35.240421507804825]]",POINT (127.9918565301348 35.24266454955146),82.0,40.0,0,1,0,0,0,0,0,0,0,0,0,0,1.79245283,0,1,1.79245283,0,0,0.14285714285714285,0.013750085591163681,0.0,0.0,0.6264289137932261,0.035819732079294404
59,76,명석면,명석면,"MULTIPOLYGON (((127.9892036025366 35.25845498831529, 127.9892306974127 35.26296334998371, 127.9947274899996 35.2629410000028, 127.9947000907269 35.25843264204262, 127.9892036025366 35.25845498831529)))","[[127.98920360253662, 35.25845498831529], [127.98923069741274, 35.26296334998371], [127.99472748999963, 35.2629410000028], [127.99470009072687, 35.25843264204262], [127.98920360253662, 35.25845498831529]]",POINT (127.9919654700437 35.26069801589372),15.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,0,0,1.79245283,0,0,0.0,0.013750085591163681,0.0,0.0,0.055000342364654724,0.0031449658283520658
60,77,집현면,집현면,"MULTIPOLYGON (((128.093668650542 35.26249600367133, 128.0937015360118 35.26700428440742, 128.0991985058627 35.26697718591802, 128.0991653159568 35.2624689096777, 128.093668650542 35.26249600367133)))","[[128.093668650542, 35.26249600367133], [128.09370153601176, 35.26700428440742], [128.09919850586266, 35.266977185918016], [128.0991653159568, 35.2624689096777], [128.093668650542, 35.26249600367133]]",POINT (128.0964335019415 35.26473661672885),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,0,0,2.517241379,0,0,0.0,0.02534266401403581,0.0,0.0,0.10137065605614325,0.005796459359843519
61,78,하촌동,초장동,"MULTIPOLYGON (((128.0768273852667 35.21298433010234, 128.0768592794176 35.2174926613683, 128.08235292584 35.2174663600939, 128.0823207279908 35.21295803319419, 128.0768273852667 35.21298433010234)))","[[128.07682738526668, 35.21298433010234], [128.07685927941765, 35.217492661368304], [128.08235292584, 35.2174663600939], [128.08232072799078, 35.21295803319419], [128.07682738526668, 35.21298433010234]]",POINT (128.0795900794807 35.21522536696211),61.0,22.0,0,1,0,0,0,0,0,0,0,0,0,0,10.35897436,0,1,10.35897436,0,0,0.14285714285714285,0.15076669931217812,0.0,0.0,1.1744953686772839,0.06715863286010305
62,79,충무공동,충무공동,"MULTIPOLYGON (((128.125886812665 35.16314726680701, 128.1259213555634 35.16765559460369, 128.1314115983896 35.16762710209001, 128.1313767525484 35.16311877902632, 128.125886812665 35.16314726680701)))","[[128.12588681266496, 35.16314726680701], [128.1259213555634, 35.167655594603694], [128.13141159838958, 35.16762710209001], [128.13137675254842, 35.16311877902632], [128.12588681266496, 35.16314726680701]]",POINT (128.1286491296304 35.16538720636583),14.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,39.8,0,1,39.8,0,1,0.14285714285714285,0.6216590706836372,0.0,0.022727272727272728,3.103519399617666,0.17746184914110127
63,81,금곡면,문산읍,"MULTIPOLYGON (((128.1585720368147 35.13141442229406, 128.1586083408681 35.13592274482966, 128.1640964171389 35.13589279439367, 128.1640598106237 35.13138447683523, 128.1585720368147 35.13141442229406)))","[[128.1585720368147, 35.13141442229406], [128.15860834086814, 35.135922744829664], [128.16409641713895, 35.13589279439367], [128.16405981062366, 35.13138447683523], [128.1585720368147, 35.13141442229406]]",POINT (128.1613341511914 35.13365363029782),47.0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,4.13253012,0,1,4.13253012,0,0,0.14285714285714285,0.05117828383923932,0.0,0.0,0.7761417067855287,0.04438043548194302
64,82,집현면,집현면,"MULTIPOLYGON (((128.1043942868648 35.22637527023502, 128.104427721757 35.23088356908064, 128.1099222432275 35.23085600777507, 128.1098885044426 35.22634771350408, 128.1043942868648 35.22637527023502)))","[[128.10439428686476, 35.22637527023502], [128.10442772175705, 35.23088356908064], [128.10992224322752, 35.230856007775074], [128.1098885044426, 35.226347713504076], [128.10439428686476, 35.22637527023502]]",POINT (128.107158188918 35.22861566093124),43.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,0,0,2.517241379,0,0,0.0,0.02534266401403581,0.0,0.0,0.10137065605614325,0.005796459359843519
65,83,내동면,내동면,"MULTIPOLYGON (((128.0324098507995 35.14105143765711, 128.0324392108076 35.14555985650575, 128.0379280607239 35.14553561389038, 128.0378983980825 35.14102719906997, 128.0324098507995 35.14105143765711)))","[[128.03240985079947, 35.14105143765711], [128.03243921080758, 35.14555985650575], [128.03792806072386, 35.14553561389038], [128.0378983980825, 35.14102719906997], [128.03240985079947, 35.14105143765711]]",POINT (128.0351688799659 35.14329354749846),12.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,0,0,1.2125,0,0,0.0,0.004474071679771673,0.0,0.0,0.01789628671908669,0.0010233247242855026
66,86,사봉면,사봉면,"MULTIPOLYGON (((128.3019148821764 35.19817743122731, 128.3019591969731 35.20268555978586, 128.3074515842664 35.20264905784897, 128.3074069660505 35.19814093535095, 128.3019148821764 35.19817743122731)))","[[128.30191488217636, 35.19817743122731], [128.30195919697312, 35.202685559785856], [128.3074515842664, 35.202649057848966], [128.30740696605048, 35.19814093535095], [128.30191488217636, 35.19817743122731]]",POINT (128.3046831571608 35.20041326681305),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.913793103,0,0,1.913793103,0,0,0.0,0.015690853878060573,0.0,0.0,0.0627634155122423,0.00358886487920325
67,87,판문동,판문동,"MULTIPOLYGON (((128.0436868911609 35.18608666714962, 128.0437169230499 35.19059504405858, 128.049208789726 35.19057026309031, 128.0491784545339 35.18606189029666, 128.0436868911609 35.18608666714962)))","[[128.04368689116095, 35.186086667149624], [128.04371692304986, 35.190595044058576], [128.04920878972598, 35.19057026309031], [128.04917845453394, 35.186061890296656], [128.04368689116095, 35.186086667149624]]",POINT (128.0464477644778 35.1883284869008),14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15.02857143,0,0,15.02857143,0,0,0.0,0.2254542344724348,0.0,0.0,0.9018169378897392,0.05156665088170368
68,88,미천면,미천면,"MULTIPOLYGON (((128.0719671792368 35.30317644553734, 128.0719989102971 35.30768471331834, 128.0774986519817 35.30765857471236, 128.0774666158699 35.30315031126565, 128.0719671792368 35.30317644553734)))","[[128.07196717923682, 35.30317644553734], [128.07199891029714, 35.307684713318345], [128.0774986519817, 35.307658574712356], [128.0774666158699, 35.303150311265654], [128.07196717923682, 35.30317644553734]]",POINT (128.0747328392005 35.30541753204994),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,0,0,1.901639344,0,0,0.0,0.01549646145211154,0.0,0.0,0.06198584580844616,0.003544402789651382
69,90,금곡면,금곡면,"MULTIPOLYGON (((128.1639134658243 35.11335117266768, 128.1639500398385 35.11785950379925, 128.1694368985422 35.11782932493084, 128.1694000223365 35.11332099881555, 128.1639134658243 35.11335117266768)))","[[128.16391346582427, 35.11335117266768], [128.16395003983845, 35.117859503799245], [128.16943689854222, 35.11782932493084], [128.16940002233653, 35.11332099881555], [128.16391346582427, 35.11335117266768]]",POINT (128.1666751064638 35.11559027074918),12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,0,0,1.632183908,0,0,0.0,0.011186675822069529,0.0,0.0,0.044746703288278115,0.002558654123278331
70,91,사봉면,사봉면,"MULTIPOLYGON (((128.2632592097966 35.17588502870102, 128.2633013537825 35.18039321555843, 128.268792292052 35.18035848612941, 128.2687498449687 35.17585030503992, 128.2632592097966 35.17588502870102)))","[[128.26325920979664, 35.17588502870102], [128.2633013537825, 35.18039321555843], [128.26879229205204, 35.18035848612941], [128.26874984496874, 35.175850305039916], [128.26325920979664, 35.17588502870102]]",POINT (128.2660256749537 35.1781217796002),14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.913793103,0,0,1.913793103,0,0,0.0,0.015690853878060573,0.0,0.0,0.0627634155122423,0.00358886487920325
71,92,대곡면,대곡면,"MULTIPOLYGON (((128.1485631293859 35.25319735048502, 128.1485990431886 35.25770559119432, 128.1540953275188 35.25767600541333, 128.1540591094321 35.25316776961297, 128.1485631293859 35.25319735048502)))","[[128.14856312938588, 35.25319735048502], [128.14859904318863, 35.257705591194316], [128.15409532751883, 35.25767600541333], [128.15405910943207, 35.25316776961297], [128.14856312938588, 35.25319735048502]]",POINT (128.1513291522155 35.25543669997924),8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,0,0,2.068181818,0,0,0.0,0.018160213098364634,0.0,0.0,0.07264085239345854,0.004153665026394561
