법정동,장애인구수(4유형),인구수,고령인구수,장애인복지시설수,경로당수,BF인증시설수,무장애산책로,전동휠체어충전소,장애인_실내문화공간,장애인_실외문화공간,주차장수,2020년_불법주차수,2021년_불법주차수,2022년_불법주차수,2023년_불법주차수,장애인구수4_격자할당,lng,lat
천전동,,2824,650,0,2,0,0,0,0,0,0,450,1121,890,873,48.47058824,128.0903487,35.18361395
일반성면,,25,19,0,0,0,0,0,0,0,0,0,0,0,0,3.188679245,128.2930856,35.13737151
명석면,,77,29,0,2,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0467802,35.23792041
내동면,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0846314,35.15208207
집현면,,45,22,0,1,0,0,0,0,0,0,0,0,0,0,2.517241379,128.0907731,35.24222213
미천면,,55,28,0,1,0,0,0,0,0,0,0,0,0,0,1.901639344,128.1294143,35.26456954
일반성면,,28,10,0,1,0,0,0,0,0,0,0,0,0,0,3.188679245,128.3043721,35.1688563
평거동,,53,13,0,0,0,0,0,0,0,0,0,0,0,0,58.3,128.0573696,35.17926169
금산면,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,6.915492958,128.1566799,35.23737403
금곡면,,57,20,0,2,0,0,0,0,0,0,0,0,0,0,1.632183908,128.1776858,35.12003774
내동면,,16,7,0,1,0,0,0,0,0,0,0,0,0,0,1.2125,128.0626123,35.14316924
상대동,,2817,656,0,2,0,0,0,0,0,1,52,100,132,99,56,128.1178395,35.18798532
수곡면,,44,23,0,1,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9092887,35.21592087
진성면,,22,7,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2223385,35.20544094
수곡면,,94,50,0,1,0,0,0,0,0,0,0,0,0,0,0.932773109,127.931168,35.19781084
문산읍,,24,11,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,128.1613706,35.13816195
집현면,,36,19,0,1,0,0,0,0,0,0,0,0,0,0,2.517241379,128.0744144,35.26033471
수곡면,,38,27,0,1,0,0,0,0,0,0,0,0,0,0,0.932773109,127.920276,35.21588323
충무공동,,131,7,0,0,0,0,0,0,0,0,0,31,28,9,39.8,128.1561719,35.17425824
미천면,,12,6,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,128.1024313,35.33233312
대평면,,182,107,0,0,0,0,0,0,0,0,0,0,0,0,2.740740741,127.9588077,35.22926886
진성면,,31,19,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2601992,35.14209075
집현면,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.517241379,128.0801037,35.2873582
금산면,,175,66,0,1,0,0,0,0,0,0,0,0,0,0,6.915492958,128.1621748,35.23734409
대곡면,,19,11,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1625049,35.27791813
금곡면,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,128.1775739,35.10651278
진성면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2168062,35.20096537
내동면,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0351984,35.14780196
내동면,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0626433,35.14767763
명석면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0577703,35.23787026
명석면,,17,12,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0086526,35.2921882
상봉동,,996,298,0,1,1,0,0,0,0,1,93,360,74,39,56.55555556,128.079494,35.20170036
집현면,,16,7,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.063203,35.22882815
집현면,,68,16,0,1,0,0,0,0,0,0,0,0,0,0,2.517241379,128.112856,35.25563767
금산면,,65,29,0,1,0,0,0,0,0,0,0,0,0,0,6.915492958,128.1728668,35.20121751
이반성면,,30,16,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,128.3097729,35.15980343
대곡면,,56,39,0,1,0,0,0,0,0,0,0,0,0,0,2.068181818,128.2169647,35.21899821
사봉면,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913793103,128.2334454,35.21889948
명석면,,44,27,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,127.9921018,35.28323977
대곡면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.2335672,35.23242403
이반성면,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,128.3319144,35.17768714
집현면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.0581721,35.29647825
집현면,,28,15,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.0636086,35.28743618
이반성면,,23,11,0,1,0,0,0,0,0,0,0,0,0,0,1.630952381,128.3374976,35.18666551
대곡면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1514374,35.2689614
미천면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,128.1294491,35.26907779
집현면,,19,8,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.1238484,35.2555815
대곡면,,26,15,0,1,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1840408,35.22369717
이반성면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,128.3262413,35.15969223
명석면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0362058,35.30108606
금산면,,61,26,0,0,0,0,0,0,0,0,0,376,0,0,6.915492958,128.1398766,35.19688786
금곡면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,128.1667853,35.12911524
가호동,,2384,385,0,0,0,1,0,0,0,1,243,273,474,399,24.4516129,128.1066218,35.15648248
초장동,,4273,613,0,4,0,0,0,0,0,0,73,116,94,35,10.35897436,128.1124493,35.20153816
판문동,,93,35,0,2,0,0,0,0,0,0,0,4,1,0,15.02857143,128.0408366,35.1703196
대곡면,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.2005613,35.22811113
충무공동,,1157,90,2,0,0,0,0,0,0,0,13,282,192,80,39.8,128.1507531,35.18330445
수곡면,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9529376,35.16166305
미천면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,128.0749243,35.33246706
미천면,,26,15,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,128.1188323,35.31872511
금산면,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6.915492958,128.1730156,35.21925051
문산읍,,18,13,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,128.1998652,35.14696274
대곡면,,66,32,0,1,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1626151,35.29144275
집현면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.1347353,35.24199955
내동면,,24,12,0,0,0,0,0,0,0,0,0,0,0,2,1.2125,128.068195,35.15666879
문산읍,,26,6,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,128.1725325,35.16064304
명석면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0360275,35.27403621
지수면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37254902,128.2721138,35.24120109
판문동,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,15.02857143,128.0463572,35.17480335
명석면,,23,9,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0247709,35.23350935
이현동,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.77777778,128.0410457,35.20187826
진성면,,76,40,0,1,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2168458,35.20547358
이현동,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,19.77777778,128.052031,35.20182868
초장동,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10.35897436,128.107091,35.21959906
문산읍,,78,40,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,128.1726439,35.17416789
명석면,,17,13,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0137529,35.22904813
집현면,,23,9,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.074478,35.2693513
내동면,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0131292,35.12986321
집현면,,47,20,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.0742872,35.24230148
가호동,,2404,383,0,2,0,1,0,0,0,0,0,30,13,16,24.4516129,128.1066887,35.16549918
지수면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37254902,128.2886861,35.25011102
대곡면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1950671,35.2281428
초장동,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.35897436,128.0851159,35.21970727
대곡면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.2170043,35.22350641
진성면,,59,24,0,1,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2222586,35.19642452
진성면,,46,32,0,1,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2604089,35.1646318
내동면,,23,20,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0406874,35.14777759
미천면,,21,11,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,128.1185578,35.28265925
이반성면,,23,16,1,1,0,0,0,0,0,0,0,0,0,0,1.630952381,128.3428492,35.17310312
이반성면,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,128.3485738,35.19560523
금곡면,,21,13,0,1,0,0,0,0,0,0,0,0,0,0,1.632183908,128.1886978,35.12448419
금곡면,,17,10,0,1,0,0,0,0,0,0,0,0,0,0,1.632183908,128.1992487,35.07482993
수곡면,,84,35,0,1,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9474229,35.15717499
내동면,,22,13,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.040747,35.15679441
금곡면,,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,128.2271085,35.12425984
대곡면,,106,59,0,1,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1951825,35.24166744
대평면,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.740740741,127.9640713,35.18867216
수곡면,,54,25,0,1,0,0,0,0,0,0,0,0,0,0,0.932773109,127.925652,35.19332182
대곡면,,32,15,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1733509,35.25982459
대곡면,,96,55,0,1,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1844195,35.26877932
신안동,,528,174,0,0,0,0,0,0,0,0,0,4,15,32,59.2,128.0738429,35.17918477
진성면,,129,65,0,1,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2221788,35.18740808
미천면,,51,38,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,128.1241596,35.29615572
수곡면,,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9639432,35.16612996
일반성면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.188679245,128.2932168,35.15089605
가호동,,21,10,0,0,0,0,0,0,0,0,0,0,0,0,24.4516129,128.1011654,35.1610182
미천면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,128.1295887,35.28711076
내동면,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0845669,35.14306531
대곡면,,139,70,0,1,0,0,0,0,0,0,0,0,0,0,2.068181818,128.156898,35.26442345
판문동,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.02857143,128.013299,35.1569138
이반성면,,10,8,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,128.3208877,35.17325394
상봉동,,2554,529,0,3,0,0,0,0,0,0,2,8,10,14,56.55555556,128.0685088,35.20175244
집현면,,21,9,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.0801681,35.29637474
대곡면,,9,6,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1629092,35.32750825
집현면,,18,10,0,0,0,0,0,0,0,0,0,0,0,1,2.517241379,128.068666,35.22429414
내동면,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0241915,35.14334153
수곡면,,136,71,0,0,0,0,0,0,0,0,0,0,0,2,0.932773109,128.1883944,35.08841767
정촌면,,21,14,0,0,0,0,0,0,0,0,0,0,0,0,4.276923077,128.0735264,35.13410099
진성면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2222986,35.20093273
지수면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37254902,128.2773937,35.21862524
내동면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0736845,35.15664292
명석면,,33,14,0,1,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0522752,35.23789546
상봉동,,1975,652,0,1,0,0,0,0,0,0,251,204,264,175,56.55555556,128.0740014,35.20172653
금곡면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,128.1830976,35.11099031
명석면,,118,29,0,0,0,0,1,0,0,0,0,1,0,0,1.79245283,128.0411654,35.21991171
금산면,,6,,0,0,0,0,0,0,0,0,0,0,0,0,6.915492958,128.1343493,35.19240845
명석면,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,127.9918838,35.24717292
가호동,,533,54,0,0,0,0,0,0,0,0,185,189,145,73,24.4516129,128.1010991,35.15200149
정촌면,,0,,0,0,0,0,0,0,0,0,0,4,10,5,4.276923077,128.1063542,35.12041557
집현면,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.0686974,35.22880246
금곡면,,11,9,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,128.2161735,35.12883346
사봉면,,23,16,0,0,0,0,0,0,0,0,0,0,0,0,1.913793103,128.2770072,35.17805183
진성면,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2166478,35.18293247
집현면,,34,12,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.0962024,35.23317858
수곡면,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,128.1299731,35.33670112
정촌면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.276923077,128.1447637,35.12021734
명석면,,41,23,0,1,0,0,0,0,0,0,0,0,0,0,1.79245283,128.052367,35.25142044
금산면,,139,49,0,1,0,0,0,0,0,0,0,0,0,0,6.915492958,128.1510769,35.22387895
이반성면,,24,15,0,1,0,0,0,0,0,0,0,0,0,0,1.630952381,128.3096389,35.14627896
대곡면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1571529,35.29598095
수곡면,,85,36,0,1,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9474723,35.16619191
명석면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0307065,35.30111032
문산읍,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,128.1559185,35.1427001
명석면,,32,18,0,1,0,0,0,0,0,0,0,0,0,0,1.79245283,127.9971869,35.21559181
문산읍,,35,13,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,128.1780971,35.169629
수곡면,,42,27,0,1,0,0,0,0,0,0,0,0,0,0,0.932773109,127.8982132,35.19792369
진성면,,44,27,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2058994,35.21004635
충무공동,,401,26,0,0,0,1,0,0,0,0,11,67,46,31,39.8,128.1286838,35.16989553
미천면,,78,33,0,1,0,0,0,0,0,0,0,0,0,0,1.901639344,128.09133,35.31886274
사봉면,,67,47,0,1,0,0,0,0,0,0,0,0,0,0,1.913793103,128.238939,35.21886607
진성면,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2493051,35.15117557
정촌면,,14,7,0,0,0,0,0,0,0,0,0,0,0,0,4.276923077,128.1229185,35.13385718
집현면,,23,13,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.0577086,35.22885359
집현면,,16,8,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.1126864,35.23309627
문산읍,,0,,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,128.2000969,35.17401233
집현면,,33,16,0,1,0,0,0,0,0,0,0,0,0,0,2.517241379,128.0689808,35.26937728
금곡면,,63,34,0,1,0,0,0,0,0,0,0,0,0,0,1.632183908,128.1721988,35.12006829
초장동,,66,23,0,0,0,0,0,0,0,0,0,0,0,0,10.35897436,128.0960705,35.21514535
일반성면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.188679245,128.2985296,35.13282728
명석면,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0467197,35.22890372
정촌면,,148,71,0,1,0,0,0,0,0,0,0,0,0,0,4.276923077,128.100801,35.11142612
대곡면,,21,6,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1403014,35.25098712
명석면,,105,42,0,1,0,0,0,0,0,0,0,0,0,0,1.79245283,127.9974346,35.25616719
금곡면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,128.1939557,35.09740305
대평면,,16,9,0,0,0,0,0,0,0,0,0,0,0,0,2.740740741,127.9695631,35.18865099
명석면,,28,12,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0578629,35.25139523
대곡면,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1627253,35.30496734
집현면,,73,29,0,1,0,0,0,0,0,0,0,0,0,0,2.517241379,128.1347002,35.23749129
대평면,,17,11,0,0,0,0,0,0,0,0,0,0,0,0,2.740740741,127.9750287,35.18412115
정촌면,,2529,251,0,0,1,0,0,0,0,0,0,41,65,126,4.276923077,128.1009003,35.12495127
문산읍,,48,9,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,128.2000583,35.16950407
진성면,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2601573,35.13758254
진성면,,30,14,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.222139,35.18289986
이반성면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,128.3099069,35.17332787
내동면,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0407172,35.152286
대평면,,30,12,0,0,0,0,0,0,0,0,0,0,0,0,2.740740741,127.9859043,35.16604386
내동면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0901532,35.15656382
미천면,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,128.1021973,35.30077548
진성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2331213,35.18283388
지수면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.37254902,128.2445973,35.23686509
이반성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,128.3098175,35.16431158
사봉면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.913793103,128.2993235,35.21397402
집현면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.0801359,35.29186647
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,128.0789187,35.12054971
사봉면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.913793103,128.2937864,35.20950203
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,128.0405086,35.12072708
집현면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.0743507,35.2513181
이반성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,128.3041503,35.14631551
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,128.0075295,35.11185251
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9967204,35.1389487
내동면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0736529,35.15213454
진성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2383271,35.15124297
이반성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,128.3482927,35.16855669
금산면,,,,0,0,0,0,0,0,0,0,2,10,37,8,6.915492958,128.1565709,35.22384928
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,128.089763,35.1024632
일반성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,3.188679245,128.2659411,35.1691054
일반성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,3.188679245,128.2933481,35.16442056
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,128.0185312,35.11631452
내동면,,,,0,0,0,1,0,0,0,0,0,0,0,2,1.2125,128.0297971,35.16135132
금산면,,,,0,1,0,0,0,0,0,0,0,0,0,0,6.915492958,128.1345597,35.2194582
대곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.151871,35.32305989
진성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2385308,35.17378409
대곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1789978,35.27782669
가호동,,,,0,0,0,0,0,0,0,0,0,0,0,0,24.4516129,128.0956427,35.15653696
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9423241,35.22933021
대곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1895729,35.22817422
내동면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0130443,35.11633786
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9584276,35.1616424
명석면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0026527,35.21106074
초장동,,,,0,0,0,1,0,0,0,0,0,1,1,1,10.35897436,128.1234689,35.20599041
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,128.1117402,35.10686286
명석면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0081741,35.21554619
금곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,128.1882051,35.06587598
명석면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0136109,35.20650625
대곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.216925,35.21449
진성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2493465,35.15568379
일반성면,,,,0,1,0,0,0,0,1,0,0,0,0,0,3.188679245,128.2932606,35.15540422
금곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,128.1717919,35.07047656
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9585035,35.17516776
금산면,,,,0,0,0,0,0,0,0,0,3411,4289,5465,3804,6.915492958,128.1289617,35.205962
일반성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,3.188679245,128.2930419,35.13286332
중앙동,,,,0,0,0,1,0,0,0,0,0,2,3,0,54.75,128.0958729,35.18809539
이반성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,128.3315473,35.14162214
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,128.0295342,35.12077552
대평면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.740740741,127.9587316,35.21574363
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,128.1501791,35.11117134
금산면,,,,0,0,0,0,0,0,0,0,0,0,0,0,6.915492958,128.1453688,35.19685871
판문동,,,,0,0,0,0,0,0,0,0,0,0,0,0,15.02857143,128.0353165,35.16583559
집현면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.1291704,35.23301171
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9968026,35.15247402
금곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,128.1882808,35.07489267
사봉면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.913793103,128.2278311,35.20540805
일반성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,3.188679245,128.2823684,35.16449197
진성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2277909,35.20089984
문산읍,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,128.1944147,35.1515026
금곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,128.2051596,35.12438953
지수면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.37254902,128.2938303,35.21401016
금곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,128.1773874,35.08397111
명석면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,127.9919382,35.25618965
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,127.903728,35.20241396
집현면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.1238139,35.25107323
사봉면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.913793103,128.2332833,35.20086671
지수면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.37254902,128.2938742,35.21851829
문산읍,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,128.167006,35.15616509
대곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.2336077,35.2369322
이반성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,128.3042834,35.15984
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9530377,35.17969686
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9693558,35.15258345
진성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2436931,35.1376847
금산면,,,,0,0,0,0,0,0,0,0,0,0,0,0,6.915492958,128.1508969,35.2013376
금산면,,,,0,0,0,0,0,0,0,0,0,0,0,0,6.915492958,128.1453331,35.19235042
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9530126,35.17518842
일반성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,3.188679245,128.2821527,35.14195104
지수면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.37254902,128.2444326,35.21883242
정촌면,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.276923077,128.1118076,35.11587962
이반성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,128.2933043,35.15991239
진성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2385716,35.1782923
문산읍,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,128.1725696,35.16515132
대평면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.740740741,127.9699008,35.24726027
판문동,,,,0,0,0,0,0,0,0,0,0,0,0,0,15.02857143,128.0299726,35.1884017
판문동,,,,0,0,0,0,0,0,0,0,0,0,0,0,15.02857143,128.0408963,35.17933638
진성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2384901,35.16927587
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,128.1172264,35.10683505
명석면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,127.9973795,35.24715046
판문동,,,,0,0,0,0,0,0,0,0,0,0,0,0,15.02857143,128.0187886,35.15689042
금곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,128.2107643,35.13788231
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,128.0240181,35.11629092
내동면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0075574,35.11636096
정촌면,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.276923077,128.1062874,35.1113988
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9967752,35.14796558
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,128.0897955,35.10697161
판문동,,,,0,0,0,0,0,0,0,0,0,0,0,0,15.02857143,128.0300019,35.19291009
대곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.2336483,35.24144038
금산면,,,,0,0,0,0,0,0,0,0,0,0,0,0,6.915492958,128.1346651,35.23298302
